id,transaction_type,transaction_date,account,vehicle_id,customer_id,amount,description
1,revenue,2025-08-28,Revenue - Transport Services,1,1,101381.69,Revenue 2025-08 | BUS-101 | ABC Logistics Pvt Ltd
2192,fuel,2025-09-18,Expenses - Fuel,8,,38177.42,Fuel fill-up 416.8L | TRK-103
2193,fuel,2025-09-23,Expenses - Fuel,8,,42788.69,Fuel fill-up 452.7L | TRK-103
2194,fuel,2025-09-26,Expenses - Fuel,8,,32191.57,Fuel fill-up 348.1L | TRK-103
2195,fuel,2025-09-29,Expenses - Fuel,8,,32694.23,Fuel fill-up 338.5L | TRK-103
2196,fuel,2025-10-04,Expenses - Fuel,8,,30806.7,Fuel fill-up 333.4L | TRK-103
2197,fuel,2025-10-07,Expenses - Fuel,8,,30898.63,Fuel fill-up 336.8L | TRK-103
2198,fuel,2025-10-10,Expenses - Fuel,8,,33827.21,Fuel fill-up 350.3L | TRK-103
2199,fuel,2025-10-14,Expenses - Fuel,8,,16030.76,Fuel fill-up 173.0L | TRK-103
2200,fuel,2025-10-15,Expenses - Fuel,8,,34575.93,Fuel fill-up 361.9L | TRK-103
2201,fuel,2025-10-18,Expenses - Fuel,8,,29534.04,Fuel fill-up 301.4L | TRK-103
2202,fuel,2025-10-20,Expenses - Fuel,8,,27092.24,Fuel fill-up 288.0L | TRK-103
2203,fuel,2025-10-21,Expenses - Fuel,8,,35635.81,Fuel fill-up 367.1L | TRK-103
2204,fuel,2025-10-23,Expenses - Fuel,8,,29520.67,Fuel fill-up 324.8L | TRK-103
2205,fuel,2025-10-26,Expenses - Fuel,8,,25301.8,Fuel fill-up 258.7L | TRK-103
2206,fuel,2025-11-03,Expenses - Fuel,8,,28672.46,Fuel fill-up 303.1L | TRK-103
2207,fuel,2025-11-06,Expenses - Fuel,8,,29376.4,Fuel fill-up 317.3L | TRK-103
2208,fuel,2025-11-07,Expenses - Fuel,8,,37922.72,Fuel fill-up 395.3L | TRK-103
2209,fuel,2025-11-13,Expenses - Fuel,8,,21214.35,Fuel fill-up 219.4L | TRK-103
2210,fuel,2025-11-15,Expenses - Fuel,8,,26306.35,Fuel fill-up 276.3L | TRK-103
2211,fuel,2025-11-18,Expenses - Fuel,8,,30813.34,Fuel fill-up 332.8L | TRK-103
2212,fuel,2025-11-22,Expenses - Fuel,8,,38381.54,Fuel fill-up 407.4L | TRK-103
2213,fuel,2025-11-24,Expenses - Fuel,8,,39720.44,Fuel fill-up 432.3L | TRK-103
2214,fuel,2025-11-28,Expenses - Fuel,8,,27202.91,Fuel fill-up 288.6L | TRK-103
2215,fuel,2025-12-01,Expenses - Fuel,8,,30501.28,Fuel fill-up 315.4L | TRK-103
2216,fuel,2025-12-02,Expenses - Fuel,8,,25316.8,Fuel fill-up 275.9L | TRK-103
2217,fuel,2025-12-06,Expenses - Fuel,8,,42405.8,Fuel fill-up 442.7L | TRK-103
2218,fuel,2025-12-12,Expenses - Fuel,8,,28399.09,Fuel fill-up 293.0L | TRK-103
2219,fuel,2025-12-13,Expenses - Fuel,8,,24703.68,Fuel fill-up 270.8L | TRK-103
2220,fuel,2025-12-14,Expenses - Fuel,8,,22008.92,Fuel fill-up 242.0L | TRK-103
2221,fuel,2025-12-21,Expenses - Fuel,8,,27884.01,Fuel fill-up 301.1L | TRK-103
2222,fuel,2025-12-22,Expenses - Fuel,8,,35786.77,Fuel fill-up 387.9L | TRK-103
2223,fuel,2025-12-26,Expenses - Fuel,8,,29019.14,Fuel fill-up 316.5L | TRK-103
2224,fuel,2025-12-28,Expenses - Fuel,8,,37688.37,Fuel fill-up 405.0L | TRK-103
2225,fuel,2025-12-30,Expenses - Fuel,8,,39129.64,Fuel fill-up 416.6L | TRK-103
2226,fuel,2026-01-08,Expenses - Fuel,8,,31040.81,Fuel fill-up 317.1L | TRK-103
2227,fuel,2026-01-12,Expenses - Fuel,8,,42462.42,Fuel fill-up 447.2L | TRK-103
2228,fuel,2026-01-15,Expenses - Fuel,8,,28181.3,Fuel fill-up 300.0L | TRK-103
2229,fuel,2026-01-17,Expenses - Fuel,8,,28502.38,Fuel fill-up 311.4L | TRK-103
2230,fuel,2026-01-19,Expenses - Fuel,8,,27306.04,Fuel fill-up 286.2L | TRK-103
2231,fuel,2026-01-21,Expenses - Fuel,8,,32308.73,Fuel fill-up 352.0L | TRK-103
2232,fuel,2026-01-23,Expenses - Fuel,8,,32687.23,Fuel fill-up 336.4L | TRK-103
2233,fuel,2026-01-29,Expenses - Fuel,8,,24290.65,Fuel fill-up 258.3L | TRK-103
2234,fuel,2026-01-30,Expenses - Fuel,8,,37256.29,Fuel fill-up 405.5L | TRK-103
2235,fuel,2026-02-03,Expenses - Fuel,8,,30456.75,Fuel fill-up 319.1L | TRK-103
2236,fuel,2026-02-04,Expenses - Fuel,8,,21612.13,Fuel fill-up 233.0L | TRK-103
2237,fuel,2026-02-11,Expenses - Fuel,8,,31265.97,Fuel fill-up 339.5L | TRK-103
2238,fuel,2026-02-14,Expenses - Fuel,8,,23654.04,Fuel fill-up 253.4L | TRK-103
2239,fuel,2026-02-16,Expenses - Fuel,8,,28281.34,Fuel fill-up 291.7L | TRK-103
2240,fuel,2026-02-19,Expenses - Fuel,8,,40031.18,Fuel fill-up 408.9L | TRK-103
2241,fuel,2026-02-21,Expenses - Fuel,8,,22793.3,Fuel fill-up 247.7L | TRK-103
2242,fuel,2026-02-24,Expenses - Fuel,8,,30267.69,Fuel fill-up 309.7L | TRK-103
2243,fuel,2026-02-28,Expenses - Fuel,8,,36984.54,Fuel fill-up 380.0L | TRK-103
2244,fuel,2026-03-02,Expenses - Fuel,8,,24324.09,Fuel fill-up 249.8L | TRK-103
2245,fuel,2026-03-03,Expenses - Fuel,8,,24054.8,Fuel fill-up 257.4L | TRK-103
2246,fuel,2026-03-07,Expenses - Fuel,8,,28749.26,Fuel fill-up 307.7L | TRK-103
2247,fuel,2026-03-08,Expenses - Fuel,8,,41893.3,Fuel fill-up 444.3L | TRK-103
2248,fuel,2026-03-15,Expenses - Fuel,8,,27577.48,Fuel fill-up 296.9L | TRK-103
2249,fuel,2026-03-22,Expenses - Fuel,8,,40881.57,Fuel fill-up 440.9L | TRK-103
2250,fuel,2026-03-25,Expenses - Fuel,8,,20616.97,Fuel fill-up 219.4L | TRK-103
2251,fuel,2026-03-29,Expenses - Fuel,8,,28760.78,Fuel fill-up 316.8L | TRK-103
2252,fuel,2026-04-02,Expenses - Fuel,8,,36525.52,Fuel fill-up 385.1L | TRK-103
2253,fuel,2026-04-03,Expenses - Fuel,8,,24538.39,Fuel fill-up 256.1L | TRK-103
2254,fuel,2026-04-06,Expenses - Fuel,8,,38596.57,Fuel fill-up 398.8L | TRK-103
2255,fuel,2026-04-09,Expenses - Fuel,8,,28038.56,Fuel fill-up 303.3L | TRK-103
2256,fuel,2026-04-12,Expenses - Fuel,8,,35009.05,Fuel fill-up 359.9L | TRK-103
2257,fuel,2026-04-13,Expenses - Fuel,8,,27249.04,Fuel fill-up 297.9L | TRK-103
2258,fuel,2026-04-21,Expenses - Fuel,8,,29693.31,Fuel fill-up 305.7L | TRK-103
2259,fuel,2026-04-24,Expenses - Fuel,8,,30710.62,Fuel fill-up 315.9L | TRK-103
2260,fuel,2026-04-26,Expenses - Fuel,8,,20124.1,Fuel fill-up 215.5L | TRK-103
2261,fuel,2026-04-30,Expenses - Fuel,8,,34202.2,Fuel fill-up 375.6L | TRK-103
2262,fuel,2026-05-02,Expenses - Fuel,8,,27231.04,Fuel fill-up 280.7L | TRK-103
2263,fuel,2026-05-04,Expenses - Fuel,8,,30203.85,Fuel fill-up 316.3L | TRK-103
2264,fuel,2026-05-07,Expenses - Fuel,8,,33730.18,Fuel fill-up 358.6L | TRK-103
2265,fuel,2026-05-11,Expenses - Fuel,8,,26088.5,Fuel fill-up 284.4L | TRK-103
2266,fuel,2026-05-15,Expenses - Fuel,8,,35139.27,Fuel fill-up 378.0L | TRK-103
2267,fuel,2026-05-17,Expenses - Fuel,8,,35601.65,Fuel fill-up 368.7L | TRK-103
2268,fuel,2026-05-21,Expenses - Fuel,8,,29866.81,Fuel fill-up 327.6L | TRK-103
2269,fuel,2026-05-27,Expenses - Fuel,8,,32495.41,Fuel fill-up 331.2L | TRK-103
2270,fuel,2026-05-28,Expenses - Fuel,8,,30898.47,Fuel fill-up 323.5L | TRK-103
2271,fuel,2026-06-03,Expenses - Fuel,8,,43708.64,Fuel fill-up 446.9L | TRK-103
2272,fuel,2026-06-09,Expenses - Fuel,8,,30933.55,Fuel fill-up 331.1L | TRK-103
2273,fuel,2026-06-11,Expenses - Fuel,8,,36833.84,Fuel fill-up 381.1L | TRK-103
2274,fuel,2026-06-12,Expenses - Fuel,8,,36727.64,Fuel fill-up 396.1L | TRK-103
2275,fuel,2026-06-13,Expenses - Fuel,8,,43303.87,Fuel fill-up 464.3L | TRK-103
2276,fuel,2026-06-16,Expenses - Fuel,8,,26501.06,Fuel fill-up 275.0L | TRK-103
2277,fuel,2026-06-17,Expenses - Fuel,8,,41238.47,Fuel fill-up 441.5L | TRK-103
2278,fuel,2026-06-18,Expenses - Fuel,8,,36803.93,Fuel fill-up 378.1L | TRK-103
2279,fuel,2026-06-24,Expenses - Fuel,8,,33445.91,Fuel fill-up 362.8L | TRK-103
2280,fuel,2026-06-27,Expenses - Fuel,8,,23148.41,Fuel fill-up 237.8L | TRK-103
2281,fuel,2026-06-30,Expenses - Fuel,8,,37204.6,Fuel fill-up 406.5L | TRK-103
2282,fuel,2026-07-02,Expenses - Fuel,8,,32157.76,Fuel fill-up 350.2L | TRK-103
2283,fuel,2026-07-04,Expenses - Fuel,8,,24822.26,Fuel fill-up 270.0L | TRK-103
2284,fuel,2026-07-08,Expenses - Fuel,8,,31476.76,Fuel fill-up 328.7L | TRK-103
2285,fuel,2026-07-14,Expenses - Fuel,8,,29716.29,Fuel fill-up 324.8L | TRK-103
2286,fuel,2026-07-17,Expenses - Fuel,8,,43800.28,Fuel fill-up 472.2L | TRK-103
2287,fuel,2026-07-20,Expenses - Fuel,8,,24151.53,Fuel fill-up 260.2L | TRK-103
2288,fuel,2026-07-21,Expenses - Fuel,8,,35395.89,Fuel fill-up 362.3L | TRK-103
2289,fuel,2026-07-24,Expenses - Fuel,8,,34484.02,Fuel fill-up 377.0L | TRK-103
2290,fuel,2026-07-28,Expenses - Fuel,8,,29993.04,Fuel fill-up 324.4L | TRK-103
2291,fuel,2026-08-01,Expenses - Fuel,8,,40854.47,Fuel fill-up 416.8L | TRK-103
2292,fuel,2026-08-04,Expenses - Fuel,8,,22615.79,Fuel fill-up 246.5L | TRK-103
2293,fuel,2026-08-07,Expenses - Fuel,8,,27746.85,Fuel fill-up 291.2L | TRK-103
2294,fuel,2026-08-08,Expenses - Fuel,8,,31880.62,Fuel fill-up 333.4L | TRK-103
2295,fuel,2026-08-13,Expenses - Fuel,8,,30634.62,Fuel fill-up 333.0L | TRK-103
2296,fuel,2025-08-24,Expenses - Fuel,9,,10580.65,Fuel fill-up 108.2L | VAN-101
2297,fuel,2025-08-26,Expenses - Fuel,9,,15916.98,Fuel fill-up 164.6L | VAN-101
2298,fuel,2025-08-27,Expenses - Fuel,9,,3750.08,Fuel fill-up 40.6L | VAN-101
2299,fuel,2025-08-29,Expenses - Fuel,9,,9857.08,Fuel fill-up 102.2L | VAN-101
2300,fuel,2025-09-01,Expenses - Fuel,9,,3846.31,Fuel fill-up 39.8L | VAN-101
2301,fuel,2025-09-01,Expenses - Fuel,9,,9518.98,Fuel fill-up 103.1L | VAN-101
2302,fuel,2025-09-03,Expenses - Fuel,9,,10894.69,Fuel fill-up 114.6L | VAN-101
2303,fuel,2025-09-08,Expenses - Fuel,9,,10277.74,Fuel fill-up 110.1L | VAN-101
2304,fuel,2025-09-12,Expenses - Fuel,9,,14839.23,Fuel fill-up 158.6L | VAN-101
2305,fuel,2025-09-13,Expenses - Fuel,9,,15514.86,Fuel fill-up 168.7L | VAN-101
2306,fuel,2025-09-14,Expenses - Fuel,9,,9797.47,Fuel fill-up 102.6L | VAN-101
2307,fuel,2025-09-16,Expenses - Fuel,9,,17205.68,Fuel fill-up 179.2L | VAN-101
2308,fuel,2025-09-19,Expenses - Fuel,9,,24481.74,Fuel fill-up 257.6L | VAN-101
2309,fuel,2025-09-22,Expenses - Fuel,9,,18159.95,Fuel fill-up 185.8L | VAN-101
2310,fuel,2025-09-23,Expenses - Fuel,9,,9457.16,Fuel fill-up 100.1L | VAN-101
2311,fuel,2025-09-25,Expenses - Fuel,9,,16754.91,Fuel fill-up 177.6L | VAN-101
2312,fuel,2025-09-27,Expenses - Fuel,9,,10493.56,Fuel fill-up 112.3L | VAN-101
2313,fuel,2025-09-28,Expenses - Fuel,9,,10511.44,Fuel fill-up 110.7L | VAN-101
2314,fuel,2025-09-29,Expenses - Fuel,9,,9829.76,Fuel fill-up 106.4L | VAN-101
2315,fuel,2025-10-02,Expenses - Fuel,9,,15275.15,Fuel fill-up 160.1L | VAN-101
2316,fuel,2025-10-04,Expenses - Fuel,9,,10522.08,Fuel fill-up 108.3L | VAN-101
2317,fuel,2025-10-05,Expenses - Fuel,9,,14384.64,Fuel fill-up 156.9L | VAN-101
2318,fuel,2025-10-06,Expenses - Fuel,9,,25296.37,Fuel fill-up 259.6L | VAN-101
2319,fuel,2025-10-09,Expenses - Fuel,9,,11118.66,Fuel fill-up 115.4L | VAN-101
2320,fuel,2025-10-13,Expenses - Fuel,9,,15630.31,Fuel fill-up 159.3L | VAN-101
2321,fuel,2025-10-17,Expenses - Fuel,9,,4019.3,Fuel fill-up 42.7L | VAN-101
2322,fuel,2025-10-21,Expenses - Fuel,9,,4234.18,Fuel fill-up 43.7L | VAN-101
2323,fuel,2025-10-24,Expenses - Fuel,9,,16108.44,Fuel fill-up 171.7L | VAN-101
2324,fuel,2025-10-27,Expenses - Fuel,9,,3509.97,Fuel fill-up 38.5L | VAN-101
2325,fuel,2025-10-29,Expenses - Fuel,9,,15235.48,Fuel fill-up 160.4L | VAN-101
2326,fuel,2025-11-02,Expenses - Fuel,9,,9399.59,Fuel fill-up 102.3L | VAN-101
2327,fuel,2025-11-03,Expenses - Fuel,9,,16605.16,Fuel fill-up 171.0L | VAN-101
2328,fuel,2025-11-04,Expenses - Fuel,9,,9824.1,Fuel fill-up 106.1L | VAN-101
2329,fuel,2025-11-08,Expenses - Fuel,9,,16850.67,Fuel fill-up 174.5L | VAN-101
2330,fuel,2025-11-10,Expenses - Fuel,9,,20989.12,Fuel fill-up 229.9L | VAN-101
2331,fuel,2025-11-10,Expenses - Fuel,9,,4376.07,Fuel fill-up 44.9L | VAN-101
2332,fuel,2025-11-11,Expenses - Fuel,9,,10337.83,Fuel fill-up 112.9L | VAN-101
2333,fuel,2025-11-11,Expenses - Fuel,9,,4065.26,Fuel fill-up 42.6L | VAN-101
2334,fuel,2025-11-15,Expenses - Fuel,9,,3644.34,Fuel fill-up 40.1L | VAN-101
2335,fuel,2025-11-17,Expenses - Fuel,9,,10562.2,Fuel fill-up 108.6L | VAN-101
2336,fuel,2025-11-20,Expenses - Fuel,9,,17712.62,Fuel fill-up 188.0L | VAN-101
2337,fuel,2025-11-23,Expenses - Fuel,9,,15725.35,Fuel fill-up 162.6L | VAN-101
2338,fuel,2025-11-26,Expenses - Fuel,9,,20318.58,Fuel fill-up 219.9L | VAN-101
2339,fuel,2025-11-28,Expenses - Fuel,9,,15451.42,Fuel fill-up 163.3L | VAN-101
2340,fuel,2025-11-29,Expenses - Fuel,9,,22609.78,Fuel fill-up 242.2L | VAN-101
2341,fuel,2025-12-02,Expenses - Fuel,9,,16288.73,Fuel fill-up 169.9L | VAN-101
2342,fuel,2025-12-03,Expenses - Fuel,9,,23113.77,Fuel fill-up 254.7L | VAN-101
2343,fuel,2025-12-04,Expenses - Fuel,9,,3925.05,Fuel fill-up 42.9L | VAN-101
2344,fuel,2025-12-07,Expenses - Fuel,9,,9403.13,Fuel fill-up 98.6L | VAN-101
2345,fuel,2025-12-11,Expenses - Fuel,9,,3811.98,Fuel fill-up 41.2L | VAN-101
2346,fuel,2025-12-14,Expenses - Fuel,9,,10096.75,Fuel fill-up 105.3L | VAN-101
2347,fuel,2025-12-15,Expenses - Fuel,9,,15963.19,Fuel fill-up 168.9L | VAN-101
2348,fuel,2025-12-17,Expenses - Fuel,9,,15993.41,Fuel fill-up 163.8L | VAN-101
2349,fuel,2025-12-20,Expenses - Fuel,9,,16666.19,Fuel fill-up 181.7L | VAN-101
2350,fuel,2025-12-21,Expenses - Fuel,9,,18027.92,Fuel fill-up 184.6L | VAN-101
2351,fuel,2025-12-25,Expenses - Fuel,9,,10451.67,Fuel fill-up 112.2L | VAN-101
2352,fuel,2025-12-26,Expenses - Fuel,9,,17114.32,Fuel fill-up 178.4L | VAN-101
2353,fuel,2025-12-28,Expenses - Fuel,9,,14854.08,Fuel fill-up 157.3L | VAN-101
2354,fuel,2025-12-31,Expenses - Fuel,9,,9206.49,Fuel fill-up 99.9L | VAN-101
2355,fuel,2026-01-02,Expenses - Fuel,9,,3995.34,Fuel fill-up 43.3L | VAN-101
2356,fuel,2026-01-03,Expenses - Fuel,9,,15144.16,Fuel fill-up 156.7L | VAN-101
2357,fuel,2026-01-05,Expenses - Fuel,9,,17187.37,Fuel fill-up 175.3L | VAN-101
2358,fuel,2026-01-07,Expenses - Fuel,9,,10397.61,Fuel fill-up 108.5L | VAN-101
2359,fuel,2026-01-09,Expenses - Fuel,9,,22439.93,Fuel fill-up 233.1L | VAN-101
2360,fuel,2026-01-12,Expenses - Fuel,9,,9951.87,Fuel fill-up 105.8L | VAN-101
2361,fuel,2026-01-16,Expenses - Fuel,9,,17225.34,Fuel fill-up 188.5L | VAN-101
2362,fuel,2026-01-18,Expenses - Fuel,9,,10844.39,Fuel fill-up 110.9L | VAN-101
2363,fuel,2026-01-21,Expenses - Fuel,9,,24212.36,Fuel fill-up 246.8L | VAN-101
2364,fuel,2026-01-24,Expenses - Fuel,9,,4418.02,Fuel fill-up 46.7L | VAN-101
2365,fuel,2026-01-25,Expenses - Fuel,9,,16878.58,Fuel fill-up 179.3L | VAN-101
2366,fuel,2026-01-27,Expenses - Fuel,9,,9403.07,Fuel fill-up 99.7L | VAN-101
2367,fuel,2026-01-30,Expenses - Fuel,9,,10807.72,Fuel fill-up 116.4L | VAN-101
2368,fuel,2026-01-31,Expenses - Fuel,9,,16812.52,Fuel fill-up 183.7L | VAN-101
2369,fuel,2026-02-03,Expenses - Fuel,9,,22092.96,Fuel fill-up 230.7L | VAN-101
2370,fuel,2026-02-03,Expenses - Fuel,9,,10804.8,Fuel fill-up 116.6L | VAN-101
2371,fuel,2026-02-06,Expenses - Fuel,9,,10753.4,Fuel fill-up 114.3L | VAN-101
2372,fuel,2026-02-09,Expenses - Fuel,9,,9738.02,Fuel fill-up 107.3L | VAN-101
2373,fuel,2026-02-10,Expenses - Fuel,9,,16427.1,Fuel fill-up 172.6L | VAN-101
2374,fuel,2026-02-12,Expenses - Fuel,9,,10127.75,Fuel fill-up 104.7L | VAN-101
2375,fuel,2026-02-16,Expenses - Fuel,9,,4023.6,Fuel fill-up 41.6L | VAN-101
2376,fuel,2026-02-19,Expenses - Fuel,9,,18365.0,Fuel fill-up 188.3L | VAN-101
2377,fuel,2026-02-24,Expenses - Fuel,9,,17437.19,Fuel fill-up 179.7L | VAN-101
2378,fuel,2026-02-27,Expenses - Fuel,9,,10919.03,Fuel fill-up 111.5L | VAN-101
2379,fuel,2026-03-01,Expenses - Fuel,9,,15808.09,Fuel fill-up 171.3L | VAN-101
2380,fuel,2026-03-03,Expenses - Fuel,9,,10492.62,Fuel fill-up 114.5L | VAN-101
2381,fuel,2026-03-07,Expenses - Fuel,9,,9764.26,Fuel fill-up 103.5L | VAN-101
2382,fuel,2026-03-08,Expenses - Fuel,9,,17548.68,Fuel fill-up 191.0L | VAN-101
2383,fuel,2026-03-10,Expenses - Fuel,9,,9207.29,Fuel fill-up 97.0L | VAN-101
2384,fuel,2026-03-11,Expenses - Fuel,9,,21513.67,Fuel fill-up 227.6L | VAN-101
2385,fuel,2026-03-13,Expenses - Fuel,9,,16449.46,Fuel fill-up 179.6L | VAN-101
2386,fuel,2026-03-14,Expenses - Fuel,9,,15415.07,Fuel fill-up 165.7L | VAN-101
2387,fuel,2026-03-15,Expenses - Fuel,9,,23382.32,Fuel fill-up 249.8L | VAN-101
2388,fuel,2026-03-17,Expenses - Fuel,9,,22454.78,Fuel fill-up 232.3L | VAN-101
2389,fuel,2026-03-19,Expenses - Fuel,9,,11015.9,Fuel fill-up 118.1L | VAN-101
2390,fuel,2026-03-21,Expenses - Fuel,9,,10180.04,Fuel fill-up 110.3L | VAN-101
2391,fuel,2026-03-25,Expenses - Fuel,9,,4019.9,Fuel fill-up 43.6L | VAN-101
2392,fuel,2026-03-28,Expenses - Fuel,9,,10877.45,Fuel fill-up 117.3L | VAN-101
2393,fuel,2026-04-01,Expenses - Fuel,9,,16807.91,Fuel fill-up 179.2L | VAN-101
2394,fuel,2026-04-04,Expenses - Fuel,9,,3769.4,Fuel fill-up 39.8L | VAN-101
2395,fuel,2026-04-07,Expenses - Fuel,9,,16563.2,Fuel fill-up 174.8L | VAN-101
2396,fuel,2026-04-09,Expenses - Fuel,9,,18337.02,Fuel fill-up 189.4L | VAN-101
2397,fuel,2026-04-09,Expenses - Fuel,9,,4298.73,Fuel fill-up 44.4L | VAN-101
2398,fuel,2026-04-11,Expenses - Fuel,9,,15532.85,Fuel fill-up 164.4L | VAN-101
2399,fuel,2026-04-13,Expenses - Fuel,9,,15385.24,Fuel fill-up 165.8L | VAN-101
2400,fuel,2026-04-14,Expenses - Fuel,9,,9876.27,Fuel fill-up 105.0L | VAN-101
2401,fuel,2026-04-16,Expenses - Fuel,9,,16968.29,Fuel fill-up 176.3L | VAN-101
2402,fuel,2026-04-20,Expenses - Fuel,9,,23665.62,Fuel fill-up 247.3L | VAN-101
2403,fuel,2026-04-22,Expenses - Fuel,9,,10922.13,Fuel fill-up 117.6L | VAN-101
2404,fuel,2026-04-24,Expenses - Fuel,9,,10130.76,Fuel fill-up 110.9L | VAN-101
2405,fuel,2026-04-27,Expenses - Fuel,9,,10004.53,Fuel fill-up 102.5L | VAN-101
2406,fuel,2026-04-28,Expenses - Fuel,9,,17159.21,Fuel fill-up 176.3L | VAN-101
2407,fuel,2026-05-01,Expenses - Fuel,9,,18081.01,Fuel fill-up 188.2L | VAN-101
2408,fuel,2026-05-02,Expenses - Fuel,9,,23230.37,Fuel fill-up 241.2L | VAN-101
2409,fuel,2026-05-03,Expenses - Fuel,9,,24590.98,Fuel fill-up 253.5L | VAN-101
2410,fuel,2026-05-04,Expenses - Fuel,9,,16739.88,Fuel fill-up 176.8L | VAN-101
2411,fuel,2026-05-05,Expenses - Fuel,9,,11019.5,Fuel fill-up 114.5L | VAN-101
2412,fuel,2026-05-08,Expenses - Fuel,9,,14846.57,Fuel fill-up 161.4L | VAN-101
2413,fuel,2026-05-13,Expenses - Fuel,9,,17886.88,Fuel fill-up 187.4L | VAN-101
2414,fuel,2026-05-16,Expenses - Fuel,9,,20924.55,Fuel fill-up 217.3L | VAN-101
2415,fuel,2026-05-16,Expenses - Fuel,9,,20642.24,Fuel fill-up 223.7L | VAN-101
2416,fuel,2026-05-20,Expenses - Fuel,9,,15866.4,Fuel fill-up 172.4L | VAN-101
2417,fuel,2026-05-22,Expenses - Fuel,9,,9427.39,Fuel fill-up 98.1L | VAN-101
2418,fuel,2026-05-25,Expenses - Fuel,9,,9708.86,Fuel fill-up 102.2L | VAN-101
2419,fuel,2026-05-26,Expenses - Fuel,9,,9403.1,Fuel fill-up 98.0L | VAN-101
2420,fuel,2026-05-29,Expenses - Fuel,9,,16448.43,Fuel fill-up 167.8L | VAN-101
2421,fuel,2026-05-30,Expenses - Fuel,9,,3879.26,Fuel fill-up 41.8L | VAN-101
2422,fuel,2026-06-01,Expenses - Fuel,9,,10966.33,Fuel fill-up 117.4L | VAN-101
2423,fuel,2026-06-03,Expenses - Fuel,9,,17551.93,Fuel fill-up 186.0L | VAN-101
2424,fuel,2026-06-04,Expenses - Fuel,9,,17359.82,Fuel fill-up 181.3L | VAN-101
2425,fuel,2026-06-07,Expenses - Fuel,9,,16565.58,Fuel fill-up 175.8L | VAN-101
2426,fuel,2026-06-08,Expenses - Fuel,9,,15881.1,Fuel fill-up 170.8L | VAN-101
2427,fuel,2026-06-12,Expenses - Fuel,9,,10853.03,Fuel fill-up 111.8L | VAN-101
2428,fuel,2026-06-15,Expenses - Fuel,9,,4098.43,Fuel fill-up 43.7L | VAN-101
2429,fuel,2026-06-20,Expenses - Fuel,9,,22214.42,Fuel fill-up 232.2L | VAN-101
2430,fuel,2026-06-22,Expenses - Fuel,9,,18022.44,Fuel fill-up 186.0L | VAN-101
2431,fuel,2026-06-24,Expenses - Fuel,9,,16637.39,Fuel fill-up 177.5L | VAN-101
2432,fuel,2026-06-26,Expenses - Fuel,9,,17163.27,Fuel fill-up 178.5L | VAN-101
2433,fuel,2026-06-28,Expenses - Fuel,9,,9644.95,Fuel fill-up 104.1L | VAN-101
2434,fuel,2026-06-30,Expenses - Fuel,9,,15143.03,Fuel fill-up 162.2L | VAN-101
2435,fuel,2026-07-05,Expenses - Fuel,9,,15957.75,Fuel fill-up 165.7L | VAN-101
2436,fuel,2026-07-06,Expenses - Fuel,9,,10696.48,Fuel fill-up 116.5L | VAN-101
2437,fuel,2026-07-08,Expenses - Fuel,9,,10362.04,Fuel fill-up 106.4L | VAN-101
2438,fuel,2026-07-11,Expenses - Fuel,9,,9334.07,Fuel fill-up 99.9L | VAN-101
2439,fuel,2026-07-13,Expenses - Fuel,9,,3935.24,Fuel fill-up 41.5L | VAN-101
2440,fuel,2026-07-14,Expenses - Fuel,9,,22218.21,Fuel fill-up 233.4L | VAN-101
2441,fuel,2026-07-16,Expenses - Fuel,9,,10879.35,Fuel fill-up 115.4L | VAN-101
2442,fuel,2026-07-17,Expenses - Fuel,9,,9853.6,Fuel fill-up 107.3L | VAN-101
2443,fuel,2026-07-18,Expenses - Fuel,9,,3977.64,Fuel fill-up 41.5L | VAN-101
2444,fuel,2026-07-20,Expenses - Fuel,9,,22994.46,Fuel fill-up 245.0L | VAN-101
2445,fuel,2026-07-23,Expenses - Fuel,9,,16654.92,Fuel fill-up 175.7L | VAN-101
2446,fuel,2026-07-24,Expenses - Fuel,9,,10566.81,Fuel fill-up 112.4L | VAN-101
2447,fuel,2026-07-25,Expenses - Fuel,9,,14655.19,Fuel fill-up 156.6L | VAN-101
2448,fuel,2026-07-26,Expenses - Fuel,9,,15447.69,Fuel fill-up 164.6L | VAN-101
2449,fuel,2026-07-27,Expenses - Fuel,9,,20268.37,Fuel fill-up 222.7L | VAN-101
2450,fuel,2026-08-02,Expenses - Fuel,9,,16897.66,Fuel fill-up 184.9L | VAN-101
2451,fuel,2026-08-04,Expenses - Fuel,9,,14685.91,Fuel fill-up 160.7L | VAN-101
2452,fuel,2026-08-06,Expenses - Fuel,9,,17796.95,Fuel fill-up 183.6L | VAN-101
2453,fuel,2026-08-08,Expenses - Fuel,9,,20572.66,Fuel fill-up 226.4L | VAN-101
2454,fuel,2026-08-11,Expenses - Fuel,9,,20157.25,Fuel fill-up 220.1L | VAN-101
2455,fuel,2026-08-15,Expenses - Fuel,9,,23146.67,Fuel fill-up 246.9L | VAN-101
2456,fuel,2025-08-23,Expenses - Fuel,10,,6982.68,Fuel fill-up 75.0L | VAN-102
2457,fuel,2025-08-25,Expenses - Fuel,10,,7098.52,Fuel fill-up 77.4L | VAN-102
2458,fuel,2025-08-27,Expenses - Fuel,10,,7384.58,Fuel fill-up 77.7L | VAN-102
